question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_best_quadrant,trace_contamination_quadrant,trace_usable_holes,trace_crack_orientation,trace_dominant_ice,trace_fiducial_count
raw_q_4d607e4a1f9f59,raw_grid_00434,images/raw_grid_00434.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,crowded,compressed,standard,lower_left,upper_left,12,diagonal,thin,3
raw_q_8947f06b1467bd,raw_grid_00434,images/raw_grid_00434.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,crowded,compressed,standard,lower_left,upper_left,12,diagonal,thin,3
raw_q_357d60a02c8344,raw_grid_00434,images/raw_grid_00434.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,crowded,compressed,standard,lower_left,upper_left,12,diagonal,thin,3
raw_q_208ca299b59d9f,raw_grid_00435,images/raw_grid_00435.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,clear,square,standard,lower_left,upper_right,0,vertical,thick,2
raw_q_b07d7398912ea8,raw_grid_00435,images/raw_grid_00435.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,clear,square,standard,lower_left,upper_right,0,vertical,thick,2
raw_q_60dea4bdfe7a3c,raw_grid_00435,images/raw_grid_00435.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,clear,square,standard,lower_left,upper_right,0,vertical,thick,2
raw_q_a19cd96c28f502,raw_grid_00436,images/raw_grid_00436.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,square,carbon_shadow,lower_left,lower_right,10,diagonal,medium,2
raw_q_798e1de95c308e,raw_grid_00436,images/raw_grid_00436.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,clear,square,carbon_shadow,lower_left,lower_right,10,diagonal,medium,2
raw_q_f81cfc40944a84,raw_grid_00436,images/raw_grid_00436.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,medium,clear,square,carbon_shadow,lower_left,lower_right,10,diagonal,medium,2
raw_q_d5c0075e045a5b,raw_grid_00437,images/raw_grid_00437.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,easy,clear,compressed,standard,lower_right,upper_right,12,diagonal,thin,1
raw_q_eb16518f0089f4,raw_grid_00437,images/raw_grid_00437.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,easy,clear,compressed,standard,lower_right,upper_right,12,diagonal,thin,1
raw_q_30e658a526681e,raw_grid_00437,images/raw_grid_00437.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,clear,compressed,standard,lower_right,upper_right,12,diagonal,thin,1
raw_q_9de1bf62c3a8f3,raw_grid_00438,images/raw_grid_00438.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,standard,lower_right,lower_left,13,none,thin,3
raw_q_8fb143f1474500,raw_grid_00438,images/raw_grid_00438.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_right,lower_left,13,none,thin,3
raw_q_a17e4f129411a2,raw_grid_00438,images/raw_grid_00438.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,easy,clear,square,standard,lower_right,lower_left,13,none,thin,3
raw_q_f772dac235872e,raw_grid_00439,images/raw_grid_00439.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,low_dose,compressed,standard,lower_right,upper_right,11,horizontal,thin,1
raw_q_66d83255930588,raw_grid_00439,images/raw_grid_00439.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,medium,low_dose,compressed,standard,lower_right,upper_right,11,horizontal,thin,1
raw_q_225b4daac9c12d,raw_grid_00439,images/raw_grid_00439.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,low_dose,compressed,standard,lower_right,upper_right,11,horizontal,thin,1
raw_q_05d4c361b07ef8,raw_grid_00440,images/raw_grid_00440.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,frosty,offset,ice_rings,lower_left,upper_left,0,diagonal,thick,3
raw_q_6d6b63cc45a9e9,raw_grid_00440,images/raw_grid_00440.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,frosty,offset,ice_rings,lower_left,upper_left,0,diagonal,thick,3
raw_q_590ec07a4423ed,raw_grid_00440,images/raw_grid_00440.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,frosty,offset,ice_rings,lower_left,upper_left,0,diagonal,thick,3
raw_q_aadf5b187abbfe,raw_grid_00441,images/raw_grid_00441.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,low_dose,square,standard,lower_left,upper_left,14,horizontal,thin,0
raw_q_ab4ae1890ff046,raw_grid_00441,images/raw_grid_00441.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,B,medium,low_dose,square,standard,lower_left,upper_left,14,horizontal,thin,0
raw_q_c32b2a542adf8d,raw_grid_00441,images/raw_grid_00441.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,A,medium,low_dose,square,standard,lower_left,upper_left,14,horizontal,thin,0
raw_q_0c4434089d2607,raw_grid_00442,images/raw_grid_00442.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,clear,square,beam_gradient,lower_left,upper_right,0,horizontal,thick,3
raw_q_18921dadfbfa56,raw_grid_00442,images/raw_grid_00442.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,easy,clear,square,beam_gradient,lower_left,upper_right,0,horizontal,thick,3
raw_q_7c24d59f7550fd,raw_grid_00442,images/raw_grid_00442.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,easy,clear,square,beam_gradient,lower_left,upper_right,0,horizontal,thick,3
raw_q_e217cf11a0631a,raw_grid_00443,images/raw_grid_00443.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,offset,standard,lower_right,upper_right,12,none,thin,1
raw_q_2bfd7e58e4853f,raw_grid_00443,images/raw_grid_00443.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,offset,standard,lower_right,upper_right,12,none,thin,1
raw_q_2997743b12c639,raw_grid_00443,images/raw_grid_00443.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,easy,clear,offset,standard,lower_right,upper_right,12,none,thin,1
raw_q_0934e91406e541,raw_grid_00444,images/raw_grid_00444.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,hard,crowded,compressed,beam_gradient,upper_left,lower_right,5,horizontal,mixed,2
raw_q_20c7ae331b09df,raw_grid_00444,images/raw_grid_00444.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,A,hard,crowded,compressed,beam_gradient,upper_left,lower_right,5,horizontal,mixed,2
raw_q_454abf2b782920,raw_grid_00444,images/raw_grid_00444.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,B,hard,crowded,compressed,beam_gradient,upper_left,lower_right,5,horizontal,mixed,2
raw_q_069dfb1e44fa25,raw_grid_00445,images/raw_grid_00445.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,low_dose,square,standard,lower_right,upper_right,15,diagonal,thin,2
raw_q_59a247e5e1f477,raw_grid_00445,images/raw_grid_00445.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,hard,low_dose,square,standard,lower_right,upper_right,15,diagonal,thin,2
raw_q_9e37b398ade163,raw_grid_00445,images/raw_grid_00445.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,hard,low_dose,square,standard,lower_right,upper_right,15,diagonal,thin,2
raw_q_6b534ebc7721ec,raw_grid_00446,images/raw_grid_00446.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,frosty,square,beam_gradient,lower_left,lower_left,10,vertical,mixed,4
raw_q_92d234bb66bf3e,raw_grid_00446,images/raw_grid_00446.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,hard,frosty,square,beam_gradient,lower_left,lower_left,10,vertical,mixed,4
raw_q_88fb7eda227192,raw_grid_00446,images/raw_grid_00446.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,hard,frosty,square,beam_gradient,lower_left,lower_left,10,vertical,mixed,4
raw_q_6ed32ec8faeeb8,raw_grid_00447,images/raw_grid_00447.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,standard,lower_left,lower_right,14,none,medium,1
raw_q_cf73701739da59,raw_grid_00447,images/raw_grid_00447.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_left,lower_right,14,none,medium,1
raw_q_dfea8f2fe5dc3c,raw_grid_00447,images/raw_grid_00447.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,easy,clear,square,standard,lower_left,lower_right,14,none,medium,1
raw_q_aca33649cf0359,raw_grid_00448,images/raw_grid_00448.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,clear,compressed,standard,lower_left,upper_left,0,horizontal,thick,1
raw_q_b0ca7b48db09d5,raw_grid_00448,images/raw_grid_00448.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,clear,compressed,standard,lower_left,upper_left,0,horizontal,thick,1
raw_q_683f42972dcb3e,raw_grid_00448,images/raw_grid_00448.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,B,medium,clear,compressed,standard,lower_left,upper_left,0,horizontal,thick,1
raw_q_2e427ef47f748b,raw_grid_00449,images/raw_grid_00449.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,clear,square,standard,lower_right,upper_left,13,none,thin,0
raw_q_a42d64f8e7cc73,raw_grid_00449,images/raw_grid_00449.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,square,standard,lower_right,upper_left,13,none,thin,0
raw_q_68b3b6c7bd210c,raw_grid_00449,images/raw_grid_00449.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,clear,square,standard,lower_right,upper_left,13,none,thin,0
raw_q_44d18bf57bcc91,raw_grid_00450,images/raw_grid_00450.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,offset,standard,lower_left,upper_left,10,diagonal,thin,1
raw_q_fe411128875617,raw_grid_00450,images/raw_grid_00450.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,medium,clear,offset,standard,lower_left,upper_left,10,diagonal,thin,1
raw_q_89dddedc971ce8,raw_grid_00450,images/raw_grid_00450.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,clear,offset,standard,lower_left,upper_left,10,diagonal,thin,1
raw_q_48a9917dbf91cb,raw_grid_00451,images/raw_grid_00451.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,frosty,square,beam_gradient,lower_left,upper_left,0,none,thick,1
raw_q_71dc5c84cba498,raw_grid_00451,images/raw_grid_00451.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,frosty,square,beam_gradient,lower_left,upper_left,0,none,thick,1
raw_q_93451cb4c6eb6d,raw_grid_00451,images/raw_grid_00451.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,frosty,square,beam_gradient,lower_left,upper_left,0,none,thick,1
raw_q_c4f1d3be606be1,raw_grid_00452,images/raw_grid_00452.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,square,standard,lower_left,upper_right,0,horizontal,thick,2
raw_q_6d4c1825439d3a,raw_grid_00452,images/raw_grid_00452.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,hard,low_dose,square,standard,lower_left,upper_right,0,horizontal,thick,2
raw_q_1028da3a569225,raw_grid_00452,images/raw_grid_00452.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,B,hard,low_dose,square,standard,lower_left,upper_right,0,horizontal,thick,2
raw_q_5b59ed0e0bad74,raw_grid_00453,images/raw_grid_00453.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,frosty,square,beam_gradient,lower_left,upper_right,12,diagonal,medium,3
raw_q_420864265b65a9,raw_grid_00453,images/raw_grid_00453.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,medium,frosty,square,beam_gradient,lower_left,upper_right,12,diagonal,medium,3
raw_q_f96769a521329e,raw_grid_00453,images/raw_grid_00453.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,frosty,square,beam_gradient,lower_left,upper_right,12,diagonal,medium,3
raw_q_89117b10852202,raw_grid_00454,images/raw_grid_00454.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,medium,low_dose,compressed,standard,lower_right,upper_right,11,none,thin,2
raw_q_e211380a08e452,raw_grid_00454,images/raw_grid_00454.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,medium,low_dose,compressed,standard,lower_right,upper_right,11,none,thin,2
raw_q_70814c20db1a14,raw_grid_00454,images/raw_grid_00454.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,low_dose,compressed,standard,lower_right,upper_right,11,none,thin,2
raw_q_a636e0b79d9aec,raw_grid_00455,images/raw_grid_00455.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,A,medium,clear,offset,standard,upper_left,upper_right,12,none,medium,0
raw_q_120b1076c1e142,raw_grid_00455,images/raw_grid_00455.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,medium,clear,offset,standard,upper_left,upper_right,12,none,medium,0
raw_q_de8592bd2498eb,raw_grid_00455,images/raw_grid_00455.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,clear,offset,standard,upper_left,upper_right,12,none,medium,0
